,sketch_id,stroke_id,label,stroke_num,condition,target
1032,2769-b075d070-88e5-47fe-b275-c49134b19ceb_32,2769-b075d070-88e5-47fe-b275-c49134b19ceb_32_9,leg,9,further,leather
1033,2769-b075d070-88e5-47fe-b275-c49134b19ceb_32,2769-b075d070-88e5-47fe-b275-c49134b19ceb_32_10,backrest,10,further,leather
1034,2769-b075d070-88e5-47fe-b275-c49134b19ceb_32,2769-b075d070-88e5-47fe-b275-c49134b19ceb_32_11,leg,11,further,leather
1035,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4_0,backrest,0,further,inlay
1036,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4_1,backrest,1,further,inlay
1037,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4_2,backrest,2,further,inlay
1038,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4_3,seat,3,further,inlay
1039,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4_4,seat,4,further,inlay
1040,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4_5,leg,5,further,inlay
1041,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4_6,leg,6,further,inlay
1042,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4,2769-b075d070-88e5-47fe-b275-c49134b19ceb_4_7,leg,7,further,inlay
1043,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9_0,backrest,0,further,waiting
1044,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9_1,backrest,1,further,waiting
1045,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9_2,backrest,2,further,waiting
1046,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9_3,seat,3,further,waiting
1047,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9_4,leg,4,further,waiting
1048,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9_5,leg,5,further,waiting
1049,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9_6,leg,6,further,waiting
1050,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9,2769-b075d070-88e5-47fe-b275-c49134b19ceb_9_7,armrest,7,further,waiting
1051,3058-fb4fe740-d862-453b-a08f-44375a040165_11,3058-fb4fe740-d862-453b-a08f-44375a040165_11_0,seat,0,further,leather
1052,3058-fb4fe740-d862-453b-a08f-44375a040165_11,3058-fb4fe740-d862-453b-a08f-44375a040165_11_1,backrest,1,further,leather
1053,3058-fb4fe740-d862-453b-a08f-44375a040165_11,3058-fb4fe740-d862-453b-a08f-44375a040165_11_2,armrest,2,further,leather
1054,3058-fb4fe740-d862-453b-a08f-44375a040165_11,3058-fb4fe740-d862-453b-a08f-44375a040165_11_3,armrest,3,further,leather
1055,3058-fb4fe740-d862-453b-a08f-44375a040165_11,3058-fb4fe740-d862-453b-a08f-44375a040165_11_4,leg,4,further,leather
1056,3058-fb4fe740-d862-453b-a08f-44375a040165_11,3058-fb4fe740-d862-453b-a08f-44375a040165_11_5,leg,5,further,leather
1057,3058-fb4fe740-d862-453b-a08f-44375a040165_11,3058-fb4fe740-d862-453b-a08f-44375a040165_11_6,leg,6,further,leather
1058,3058-fb4fe740-d862-453b-a08f-44375a040165_11,3058-fb4fe740-d862-453b-a08f-44375a040165_11_7,leg,7,further,leather
1059,3058-fb4fe740-d862-453b-a08f-44375a040165_25,3058-fb4fe740-d862-453b-a08f-44375a040165_25_0,seat,0,further,waiting
1060,3058-fb4fe740-d862-453b-a08f-44375a040165_25,3058-fb4fe740-d862-453b-a08f-44375a040165_25_1,leg,1,further,waiting
1061,3058-fb4fe740-d862-453b-a08f-44375a040165_25,3058-fb4fe740-d862-453b-a08f-44375a040165_25_2,leg,2,further,waiting
1062,3058-fb4fe740-d862-453b-a08f-44375a040165_25,3058-fb4fe740-d862-453b-a08f-44375a040165_25_3,leg,3,further,waiting
1063,3058-fb4fe740-d862-453b-a08f-44375a040165_25,3058-fb4fe740-d862-453b-a08f-44375a040165_25_4,leg,4,further,waiting
1064,3058-fb4fe740-d862-453b-a08f-44375a040165_25,3058-fb4fe740-d862-453b-a08f-44375a040165_25_5,backrest,5,further,waiting
1065,3058-fb4fe740-d862-453b-a08f-44375a040165_25,3058-fb4fe740-d862-453b-a08f-44375a040165_25_6,armrest,6,further,waiting
1066,3058-fb4fe740-d862-453b-a08f-44375a040165_25,3058-fb4fe740-d862-453b-a08f-44375a040165_25_7,armrest,7,further,waiting
1067,3058-fb4fe740-d862-453b-a08f-44375a040165_27,3058-fb4fe740-d862-453b-a08f-44375a040165_27_0,seat,0,further,inlay
1068,3058-fb4fe740-d862-453b-a08f-44375a040165_27,3058-fb4fe740-d862-453b-a08f-44375a040165_27_1,backrest,1,further,inlay
1069,3058-fb4fe740-d862-453b-a08f-44375a040165_27,3058-fb4fe740-d862-453b-a08f-44375a040165_27_2,leg,2,further,inlay
1070,3058-fb4fe740-d862-453b-a08f-44375a040165_27,3058-fb4fe740-d862-453b-a08f-44375a040165_27_3,leg,3,further,inlay
1071,3058-fb4fe740-d862-453b-a08f-44375a040165_27,3058-fb4fe740-d862-453b-a08f-44375a040165_27_4,leg,4,further,inlay
1072,3058-fb4fe740-d862-453b-a08f-44375a040165_27,3058-fb4fe740-d862-453b-a08f-44375a040165_27_5,leg,5,further,inlay
1073,3058-fb4fe740-d862-453b-a08f-44375a040165_29,3058-fb4fe740-d862-453b-a08f-44375a040165_29_0,seat,0,further,straight
1074,3058-fb4fe740-d862-453b-a08f-44375a040165_29,3058-fb4fe740-d862-453b-a08f-44375a040165_29_1,leg,1,further,straight
1075,3058-fb4fe740-d862-453b-a08f-44375a040165_29,3058-fb4fe740-d862-453b-a08f-44375a040165_29_2,leg,2,further,straight
1076,3058-fb4fe740-d862-453b-a08f-44375a040165_29,3058-fb4fe740-d862-453b-a08f-44375a040165_29_3,leg,3,further,straight
1077,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_0,seat,0,closer,leather
1078,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_1,seat,1,closer,leather
1079,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_2,leg,2,closer,leather
1080,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_3,seat,3,closer,leather
1081,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_4,seat,4,closer,leather
1082,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_5,backrest,5,closer,leather
1083,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_6,armrest,6,closer,leather
1084,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_7,leg,7,closer,leather
1085,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_8,leg,8,closer,leather
1086,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_9,leg,9,closer,leather
1087,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_10,armrest,10,closer,leather
1088,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_11,seat,11,closer,leather
1089,3113-105e6653-7fd1-4451-af00-46bb3145880a_13,3113-105e6653-7fd1-4451-af00-46bb3145880a_13_12,backrest,12,closer,leather
1090,3113-105e6653-7fd1-4451-af00-46bb3145880a_17,3113-105e6653-7fd1-4451-af00-46bb3145880a_17_0,armrest,0,further,straight
1091,3113-105e6653-7fd1-4451-af00-46bb3145880a_17,3113-105e6653-7fd1-4451-af00-46bb3145880a_17_1,armrest,1,further,straight
1092,3113-105e6653-7fd1-4451-af00-46bb3145880a_17,3113-105e6653-7fd1-4451-af00-46bb3145880a_17_2,seat,2,further,straight
1093,3113-105e6653-7fd1-4451-af00-46bb3145880a_17,3113-105e6653-7fd1-4451-af00-46bb3145880a_17_3,armrest,3,further,straight
1094,3113-105e6653-7fd1-4451-af00-46bb3145880a_17,3113-105e6653-7fd1-4451-af00-46bb3145880a_17_4,armrest,4,further,straight
1095,3113-105e6653-7fd1-4451-af00-46bb3145880a_17,3113-105e6653-7fd1-4451-af00-46bb3145880a_17_5,armrest,5,further,straight
1096,3113-105e6653-7fd1-4451-af00-46bb3145880a_17,3113-105e6653-7fd1-4451-af00-46bb3145880a_17_6,armrest,6,further,straight
1097,3113-105e6653-7fd1-4451-af00-46bb3145880a_17,3113-105e6653-7fd1-4451-af00-46bb3145880a_17_7,armrest,7,further,straight
1098,3113-105e6653-7fd1-4451-af00-46bb3145880a_20,3113-105e6653-7fd1-4451-af00-46bb3145880a_20_0,seat,0,further,waiting
1099,3113-105e6653-7fd1-4451-af00-46bb3145880a_20,3113-105e6653-7fd1-4451-af00-46bb3145880a_20_1,leg,1,further,waiting
1100,3113-105e6653-7fd1-4451-af00-46bb3145880a_20,3113-105e6653-7fd1-4451-af00-46bb3145880a_20_2,leg,2,further,waiting
1101,3113-105e6653-7fd1-4451-af00-46bb3145880a_20,3113-105e6653-7fd1-4451-af00-46bb3145880a_20_3,leg,3,further,waiting
1102,3113-105e6653-7fd1-4451-af00-46bb3145880a_20,3113-105e6653-7fd1-4451-af00-46bb3145880a_20_4,backrest,4,further,waiting
1103,3113-105e6653-7fd1-4451-af00-46bb3145880a_20,3113-105e6653-7fd1-4451-af00-46bb3145880a_20_5,armrest,5,further,waiting
1104,3113-105e6653-7fd1-4451-af00-46bb3145880a_20,3113-105e6653-7fd1-4451-af00-46bb3145880a_20_6,armrest,6,further,waiting
1105,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_0,seat,0,closer,inlay
1106,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_1,seat,1,closer,inlay
1107,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_2,seat,2,closer,inlay
1108,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_3,seat,3,closer,inlay
1109,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_4,backrest,4,closer,inlay
1110,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_5,backrest,5,closer,inlay
1111,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_6,backrest,6,closer,inlay
1112,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_7,seat,7,closer,inlay
1113,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_8,leg,8,closer,inlay
1114,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_9,leg,9,closer,inlay
1115,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_10,leg,10,closer,inlay
1116,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_11,leg,11,closer,inlay
1117,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_12,leg,12,closer,inlay
1118,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_13,leg,13,closer,inlay
1119,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_14,seat,14,closer,inlay
1120,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_15,seat,15,closer,inlay
1121,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_16,seat,16,closer,inlay
1122,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_17,backrest,17,closer,inlay
1123,3113-105e6653-7fd1-4451-af00-46bb3145880a_9,3113-105e6653-7fd1-4451-af00-46bb3145880a_9_18,backrest,18,closer,inlay
1124,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_0,backrest,0,closer,waiting
1125,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_1,backrest,1,closer,waiting
1126,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_2,backrest,2,closer,waiting
1127,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_3,seat,3,closer,waiting
1128,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_4,seat,4,closer,waiting
1129,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_5,seat,5,closer,waiting
1130,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_6,seat,6,closer,waiting
1131,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_7,armrest,7,closer,waiting
1132,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_8,leg,8,closer,waiting
1133,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_9,leg,9,closer,waiting
1134,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_10,seat,10,closer,waiting
1135,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_14_11,leg,11,closer,waiting
1136,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_0,armrest,0,closer,leather
1137,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_1,leg,1,closer,leather
1138,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_2,backrest,2,closer,leather
1139,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_3,armrest,3,closer,leather
1140,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_4,leg,4,closer,leather
1141,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_5,leg,5,closer,leather
1142,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_6,seat,6,closer,leather
1143,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_7,backrest,7,closer,leather
1144,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_8,backrest,8,closer,leather
1145,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_9,seat,9,closer,leather
1146,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_10,seat,10,closer,leather
1147,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_17_11,backrest,11,closer,leather
1148,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_0,backrest,0,further,inlay
1149,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_1,backrest,1,further,inlay
1150,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_2,backrest,2,further,inlay
1151,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_3,backrest,3,further,inlay
1152,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_4,seat,4,further,inlay
1153,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_5,seat,5,further,inlay
1154,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_6,seat,6,further,inlay
1155,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_7,armrest,7,further,inlay
1156,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_8,armrest,8,further,inlay
1157,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_9,armrest,9,further,inlay
1158,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_10,armrest,10,further,inlay
1159,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_21_11,backrest,11,further,inlay
1160,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_0,backrest,0,further,straight
1161,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_1,leg,1,further,straight
1162,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_2,leg,2,further,straight
1163,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_3,leg,3,further,straight
1164,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_4,seat,4,further,straight
1165,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_5,seat,5,further,straight
1166,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_6,seat,6,further,straight
1167,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_7,backrest,7,further,straight
1168,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_8,backrest,8,further,straight
1169,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_9,backrest,9,further,straight
1170,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_10,backrest,10,further,straight
1171,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_11,backrest,11,further,straight
1172,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_12,leg,12,further,straight
1173,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5,3169-1a552a49-44e5-4a78-bed6-72a6aca82625_5_13,leg,13,further,straight
1174,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18_0,backrest,0,further,waiting
1175,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18_1,seat,1,further,waiting
1176,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18_2,leg,2,further,waiting
1177,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18_3,leg,3,further,waiting
1178,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18_4,backrest,4,further,waiting
1179,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18_5,armrest,5,further,waiting
1180,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_18_6,backrest,6,further,waiting
1181,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25_0,backrest,0,further,inlay
1182,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25_1,seat,1,further,inlay
1183,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25_2,seat,2,further,inlay
1184,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25_3,seat,3,further,inlay
1185,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25_4,leg,4,further,inlay
1186,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25_5,leg,5,further,inlay
1187,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_25_6,leg,6,further,inlay
1188,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_0,backrest,0,closer,leather
1189,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_1,backrest,1,closer,leather
1190,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_2,backrest,2,closer,leather
1191,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_3,seat,3,closer,leather
1192,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_4,armrest,4,closer,leather
1193,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_5,leg,5,closer,leather
1194,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_6,armrest,6,closer,leather
1195,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_7,leg,7,closer,leather
1196,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_8,leg,8,closer,leather
1197,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_9,leg,9,closer,leather
1198,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_10,leg,10,closer,leather
1199,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_7_11,leg,11,closer,leather
1200,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_0,backrest,0,closer,straight
1201,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_1,backrest,1,closer,straight
1202,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_2,seat,2,closer,straight
1203,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_3,backrest,3,closer,straight
1204,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_4,backrest,4,closer,straight
1205,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_5,backrest,5,closer,straight
1206,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_6,backrest,6,closer,straight
1207,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_7,backrest,7,closer,straight
1208,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_8,leg,8,closer,straight
1209,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_9,leg,9,closer,straight
1210,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9,3230-d1aa5a54-b0ce-4d0d-be06-e49efb324a4b_9_10,leg,10,closer,straight
